Date,Close
2014-01-01,200.0
2014-01-02,195.67279553376085
2014-01-03,190.69261758607166
2014-01-04,190.855851005191
2014-01-05,192.63014457197042
2014-01-06,193.03705497623568
2014-01-07,196.2342862205415
2014-01-08,199.09508051985506
2014-01-09,198.4855498738732
2014-01-10,200.3249355401463
2014-01-11,199.30426821385754
2014-01-12,199.49219148384284
2014-01-13,199.6953566013212
2014-01-14,199.3647890816127
2014-01-15,199.87098128379625
2014-01-16,197.9187690812381
2014-01-17,196.65843677828795
2014-01-18,197.7646501434577
2014-01-19,196.7573815268253
2014-01-20,196.9469289881247
2014-01-21,199.0397913111276
2014-01-22,197.23446460805144
2014-01-23,198.77289001696482
2014-01-24,199.55830987806362
2014-01-25,199.69644949512852
2014-01-26,200.14443847977944
2014-01-27,199.6538055144648
2014-01-28,200.7132341717319
2014-01-29,198.71043187373812
2014-01-30,199.52381117859298
2014-01-31,201.18447533051352
2014-02-01,203.07114135936615
2014-02-02,200.52287193060923
2014-02-03,202.46022609420206
2014-02-04,204.86111830305617
2014-02-05,202.90223763360203
2014-02-06,204.12135953094773
2014-02-07,203.37693363984587
2014-02-08,203.30990703212194
2014-02-09,203.60509677458134
2014-02-10,202.52111155564572
2014-02-11,203.95303413771228
2014-02-12,205.6359523207136
2014-02-13,203.80346664715506
2014-02-14,206.951851676868
2014-02-15,210.14583379900813
2014-02-16,210.21092898920162
2014-02-17,207.74106829405775
2014-02-18,212.53330058132673
2014-02-19,211.65637591732525
2014-02-20,212.2060678734068
2014-02-21,210.27677163826618
2014-02-22,213.90568546371955
2014-02-23,212.02319469541303
2014-02-24,214.74275329016396
2014-02-25,216.48026274692205
2014-02-26,218.66106775795643
2014-02-27,219.91580513882263
2014-02-28,219.91776313042385
2014-03-01,217.69365278175331
2014-03-02,214.89090905285994
2014-03-03,216.0746210069303
2014-03-04,215.80772430344393
2014-03-05,216.03531990976282
2014-03-06,215.67017450709523
2014-03-07,216.5480623024665
2014-03-08,219.26324874555237
2014-03-09,217.95716710344448
2014-03-10,218.164446231762
2014-03-11,220.63457591580593
2014-03-12,221.00404606227974
2014-03-13,221.422402181106
2014-03-14,223.34487103619168
2014-03-15,223.25311287178184
2014-03-16,224.2914127578781
2014-03-17,224.6342422700788
2014-03-18,226.8744432063014
2014-03-19,227.54125048406925
2014-03-20,226.5954901400731
2014-03-21,227.3829441593762
2014-03-22,228.10625915601025
2014-03-23,227.38119119464247
2014-03-24,224.58031713383605
2014-03-25,221.6509723279068
2014-03-26,222.30209030667032
2014-03-27,224.00735724116407
2014-03-28,230.01242272447112
2014-03-29,228.87387359722422
2014-03-30,225.10189856893604
2014-03-31,227.06929812193724
2014-04-01,228.72335643607335
2014-04-02,230.75615406661225
2014-04-03,231.46329436619797
2014-04-04,231.61451929936123
2014-04-05,227.4226047661768
2014-04-06,225.99929204104612
2014-04-07,222.9210244739583
2014-04-08,228.27353669482454
2014-04-09,230.08157574182627
2014-04-10,234.9206846413441
2014-04-11,235.03885460917186
2014-04-12,240.0784145385428
2014-04-13,240.81547795788336
2014-04-14,240.08772480031143
2014-04-15,237.9667449804637
2014-04-16,241.16097585555747
2014-04-17,242.65288466346186
2014-04-18,245.110616889574
2014-04-19,242.1952128592845
2014-04-20,240.7727754710546
2014-04-21,237.45411689818457
2014-04-22,237.10822415934123
2014-04-23,241.41484604816623
2014-04-24,242.5822500265407
2014-04-25,243.1510401241543
2014-04-26,241.76706201212448
2014-04-27,242.20820218960202
2014-04-28,241.75781376691432
2014-04-29,246.01237077580006
2014-04-30,249.9453382212296
2014-05-01,251.21958376749757
2014-05-02,247.67752389631784
2014-05-03,246.45321017269677
2014-05-04,243.43442992750988
2014-05-05,243.20485222087626
2014-05-06,244.43404367306866
2014-05-07,245.2182742451244
2014-05-08,245.87980474718148
2014-05-09,247.26356724438944
2014-05-10,247.23945070482748
2014-05-11,248.39811569137305
2014-05-12,245.3307210168988
2014-05-13,245.58497584726862
2014-05-14,241.6770639658178
2014-05-15,243.14775512926795
2014-05-16,242.59996425541414
2014-05-17,239.08638977623244
2014-05-18,239.68322305562793
2014-05-19,241.07457459917822
2014-05-20,240.84788082196178
2014-05-21,237.6414575805381
2014-05-22,235.32154516673785
2014-05-23,239.69916704156267
2014-05-24,236.64297555973485
2014-05-25,239.52770363340363
2014-05-26,237.4529023414066
2014-05-27,237.0043638282705
2014-05-28,237.62236409930028
2014-05-29,234.9723606634994
2014-05-30,235.2771063170471
2014-05-31,239.64138853697025
2014-06-01,241.82287822186507
2014-06-02,240.15964759731108
2014-06-03,241.40862487780552
2014-06-04,241.57046642816061
2014-06-05,238.55027234729315
2014-06-06,238.10781052055773
2014-06-07,238.50878498867613
2014-06-08,239.74385532137688
2014-06-09,240.2378811984093
2014-06-10,236.33646394081245
2014-06-11,237.51140760975812
2014-06-12,234.26469534343784
2014-06-13,236.57936880137862
2014-06-14,237.1183997222309
2014-06-15,235.8297367073454
2014-06-16,242.4128326567297
2014-06-17,240.7930242010487
2014-06-18,235.72259101607997
2014-06-19,234.6709890923233
2014-06-20,231.11366346840816
2014-06-21,235.03671580679438
2014-06-22,233.5299297625553
2014-06-23,234.92767254139127
2014-06-24,235.14388017267237
2014-06-25,241.70240382977823
2014-06-26,238.7636161384337
2014-06-27,238.06566234879097
2014-06-28,236.20351642963868
2014-06-29,236.792509177777
2014-06-30,234.62037090397476
2014-07-01,234.1836323678419
2014-07-02,235.71196172385874
2014-07-03,239.70015396959099
2014-07-04,238.1796444917627
2014-07-05,239.93518553759128
2014-07-06,239.6662522798215
2014-07-07,236.0478456258246
2014-07-08,237.78715564339277
2014-07-09,238.92714125066533
2014-07-10,240.6316397219473
2014-07-11,239.20178079121092
2014-07-12,242.54835070197439
2014-07-13,250.19439315708502
2014-07-14,252.4521904633478
2014-07-15,252.38283024041417
2014-07-16,247.6740690975307
2014-07-17,251.99750321124884
2014-07-18,250.798657484266
2014-07-19,252.15782192982812
2014-07-20,245.74622926767472
2014-07-21,248.4897227199499
2014-07-22,248.68007521491649
2014-07-23,247.29579641619813
2014-07-24,242.91117778234891
2014-07-25,245.76230264896012
2014-07-26,243.31919543419605
2014-07-27,243.30126636665943
2014-07-28,242.76220550715223
2014-07-29,243.09674505402705
2014-07-30,241.6158086863296
2014-07-31,240.15354102967996
2014-08-01,238.67368857200282
2014-08-02,238.45456222741916
2014-08-03,239.5029382967625
2014-08-04,237.9289154299055
2014-08-05,237.43103739792255
2014-08-06,237.0793080879296
2014-08-07,241.3359733054461
2014-08-08,237.72861791393893
2014-08-09,237.97187263791545
2014-08-10,236.46275462531688
2014-08-11,237.9378878686142
2014-08-12,243.36837033228883
2014-08-13,243.23801781728437
2014-08-14,242.86097091231596
2014-08-15,245.20863337708568
2014-08-16,241.7622269970802
2014-08-17,240.6247219023162
2014-08-18,239.98559483312658
2014-08-19,239.74787547709573
2014-08-20,243.3136602614942
2014-08-21,242.1649245687099
