Date,Close
2014-01-02 00:00:00+00:00,51.53
2014-01-03 00:00:00+00:00,51.67
2014-01-06 00:00:00+00:00,51.37
2014-01-07 00:00:00+00:00,51.69
2014-01-08 00:00:00+00:00,51.6
2014-01-09 00:00:00+00:00,51.85
2014-01-10 00:00:00+00:00,51.93
2014-01-13 00:00:00+00:00,51.3
2014-01-14 00:00:00+00:00,51.84
2014-01-15 00:00:00+00:00,52.21
2014-01-16 00:00:00+00:00,52.08
2014-01-17 00:00:00+00:00,51.82
2014-01-21 00:00:00+00:00,51.87
2014-01-22 00:00:00+00:00,52.03
2014-01-23 00:00:00+00:00,51.41
2014-01-24 00:00:00+00:00,49.81
2014-01-27 00:00:00+00:00,49.86
2014-01-28 00:00:00+00:00,50.33
2014-01-29 00:00:00+00:00,49.79
2014-01-30 00:00:00+00:00,50.28
2014-01-31 00:00:00+00:00,50.03
2014-02-03 00:00:00+00:00,48.64
2014-02-04 00:00:00+00:00,48.95
2014-02-05 00:00:00+00:00,48.93
2014-02-06 00:00:00+00:00,49.61
2014-02-07 00:00:00+00:00,50.47
2014-02-10 00:00:00+00:00,50.15
2014-02-11 00:00:00+00:00,50.71
2014-02-12 00:00:00+00:00,51.0
2014-02-13 00:00:00+00:00,51.04
2014-02-14 00:00:00+00:00,51.37
2014-02-18 00:00:00+00:00,51.33
2014-02-19 00:00:00+00:00,50.85
2014-02-20 00:00:00+00:00,51.33
2014-02-21 00:00:00+00:00,51.39
2014-02-24 00:00:00+00:00,51.78
2014-02-25 00:00:00+00:00,51.61
2014-02-26 00:00:00+00:00,51.66
2014-02-27 00:00:00+00:00,51.96
2014-02-28 00:00:00+00:00,52.06
2014-03-03 00:00:00+00:00,51.71
2014-03-04 00:00:00+00:00,52.46
2014-03-05 00:00:00+00:00,52.53
2014-03-06 00:00:00+00:00,52.83
2014-03-07 00:00:00+00:00,53.0
2014-03-10 00:00:00+00:00,52.77
2014-03-11 00:00:00+00:00,52.39
2014-03-12 00:00:00+00:00,52.29
2014-03-13 00:00:00+00:00,51.55
2014-03-14 00:00:00+00:00,51.35
2014-03-17 00:00:00+00:00,51.98
2014-03-18 00:00:00+00:00,52.26
2014-03-19 00:00:00+00:00,51.72
2014-03-20 00:00:00+00:00,51.87
2014-03-21 00:00:00+00:00,51.65
2014-03-24 00:00:00+00:00,51.48
2014-03-25 00:00:00+00:00,51.95
2014-03-26 00:00:00+00:00,51.42
2014-03-27 00:00:00+00:00,51.35
2014-03-28 00:00:00+00:00,51.73
2014-03-31 00:00:00+00:00,52.33
2014-04-01 00:00:00+00:00,52.7
2014-04-02 00:00:00+00:00,53.07
2014-04-03 00:00:00+00:00,53.15
2014-04-04 00:00:00+00:00,52.54
2014-04-07 00:00:00+00:00,51.79
2014-04-08 00:00:00+00:00,51.79
2014-04-09 00:00:00+00:00,52.45
2014-04-10 00:00:00+00:00,51.41
2014-04-11 00:00:00+00:00,50.9
2014-04-14 00:00:00+00:00,51.19
2014-04-15 00:00:00+00:00,51.55
2014-04-16 00:00:00+00:00,52.34
2014-04-17 00:00:00+00:00,52.75
2014-04-21 00:00:00+00:00,52.9
2014-04-22 00:00:00+00:00,52.93
2014-04-23 00:00:00+00:00,53.13
2014-04-24 00:00:00+00:00,53.03
2014-04-25 00:00:00+00:00,52.51
2014-04-28 00:00:00+00:00,52.54
2014-04-29 00:00:00+00:00,52.68
2014-04-30 00:00:00+00:00,53.03
2014-05-01 00:00:00+00:00,52.9
2014-05-02 00:00:00+00:00,52.82
2014-05-05 00:00:00+00:00,52.93
2014-05-06 00:00:00+00:00,52.53
2014-05-07 00:00:00+00:00,52.98
2014-05-08 00:00:00+00:00,52.97
2014-05-09 00:00:00+00:00,53.01
2014-05-12 00:00:00+00:00,53.8
2014-05-13 00:00:00+00:00,53.89
2014-05-14 00:00:00+00:00,53.49
2014-05-15 00:00:00+00:00,53.02
2014-05-16 00:00:00+00:00,53.09
2014-05-19 00:00:00+00:00,53.3
2014-05-20 00:00:00+00:00,52.59
2014-05-21 00:00:00+00:00,53.11
2014-05-22 00:00:00+00:00,53.21
2014-05-23 00:00:00+00:00,53.55
2014-05-27 00:00:00+00:00,53.83
2014-05-28 00:00:00+00:00,53.87
2014-05-29 00:00:00+00:00,54.09
2014-05-30 00:00:00+00:00,54.05
2014-06-02 00:00:00+00:00,54.28
2014-06-03 00:00:00+00:00,54.22
2014-06-04 00:00:00+00:00,54.21
2014-06-05 00:00:00+00:00,54.76
2014-06-06 00:00:00+00:00,55.31
2014-06-09 00:00:00+00:00,55.59
2014-06-10 00:00:00+00:00,55.46
2014-06-11 00:00:00+00:00,55.05
2014-06-12 00:00:00+00:00,54.31
2014-06-13 00:00:00+00:00,54.5
2014-06-16 00:00:00+00:00,54.44
2014-06-17 00:00:00+00:00,54.59
2014-06-18 00:00:00+00:00,54.9
2014-06-19 00:00:00+00:00,54.79
2014-06-20 00:00:00+00:00,55.02
2014-06-23 00:00:00+00:00,54.7
2014-06-24 00:00:00+00:00,54.15
2014-06-25 00:00:00+00:00,54.2
2014-06-26 00:00:00+00:00,54.16
2014-06-27 00:00:00+00:00,54.29
2014-06-30 00:00:00+00:00,54.06
2014-07-01 00:00:00+00:00,54.39
2014-07-02 00:00:00+00:00,54.3
2014-07-03 00:00:00+00:00,54.75
2014-07-07 00:00:00+00:00,54.36
2014-07-08 00:00:00+00:00,53.99
2014-07-09 00:00:00+00:00,54.08
2014-07-10 00:00:00+00:00,53.76
2014-07-11 00:00:00+00:00,54.07
2014-07-14 00:00:00+00:00,54.38
2014-07-15 00:00:00+00:00,54.41
2014-07-16 00:00:00+00:00,54.64
2014-07-17 00:00:00+00:00,54.24
2014-07-18 00:00:00+00:00,54.24
2014-07-21 00:00:00+00:00,54.21
2014-07-22 00:00:00+00:00,54.41
2014-07-23 00:00:00+00:00,54.13
2014-07-24 00:00:00+00:00,53.93
2014-07-25 00:00:00+00:00,53.79
2014-07-28 00:00:00+00:00,53.52
2014-07-29 00:00:00+00:00,52.85
2014-07-30 00:00:00+00:00,52.9
2014-07-31 00:00:00+00:00,51.83
2014-08-01 00:00:00+00:00,51.78
2014-08-04 00:00:00+00:00,51.96
2014-08-05 00:00:00+00:00,51.65
2014-08-06 00:00:00+00:00,51.39
2014-08-07 00:00:00+00:00,51.44
2014-08-08 00:00:00+00:00,52.17
2014-08-11 00:00:00+00:00,52.38
2014-08-12 00:00:00+00:00,52.26
2014-08-13 00:00:00+00:00,52.77
2014-08-14 00:00:00+00:00,53.0
2014-08-15 00:00:00+00:00,52.89
2014-08-18 00:00:00+00:00,53.69
2014-08-19 00:00:00+00:00,53.82
2014-08-20 00:00:00+00:00,54.39
2014-08-21 00:00:00+00:00,54.34
2014-08-22 00:00:00+00:00,54.15
2014-08-25 00:00:00+00:00,54.36
2014-08-26 00:00:00+00:00,54.18
2014-08-27 00:00:00+00:00,54.15
2014-08-28 00:00:00+00:00,54.07
