year,buy,sell,test_CAGR,test_Sharpe,test_MDD,train_sharpe
2016,0.52,0.35,0.49477910809152115,1.2664374223291683,0.2613197122853866,0.12181362652359731
2017,0.5900000000000001,0.43999999999999995,3.073220490513128,4.674683035206673,0.3598768896198848,2.2510000717847274
2018,0.5900000000000001,0.35,-0.6041941414725145,-0.9319786936932869,0.8290076765781856,5.403737508181336
2019,0.65,0.45999999999999996,0.42736837609500644,0.8798861225644221,0.3381446210728096,-0.5224156116876514
2020,0.65,0.42,0.6091033628492355,1.1526374971145834,0.44061046678760313,1.1438507508940667
2021,0.52,0.35,-0.053957089957177296,-0.08504521964478054,0.533176441393077,1.623905840782815
2022,0.64,0.48,-0.43244400763535695,-0.9588989385809567,0.5853736106854839,0.45530453141501526
2023,0.65,0.39999999999999997,0.6104131504364161,2.065622371288677,0.21613955705805737,-0.7507029314620378
2024,0.5900000000000001,0.39999999999999997,0.7969854721499743,1.9469430644881198,0.28950827090946324,2.945993053440838
